Jaar;Maand;Segment;Energietype;Contracttype;Handelsnaam;Productnaam;Variabel/Dynamisch;Prijsonderdeel;Indexatieparameter A (a.A + b.B + c.C + d.D + z);Beschrijving A;Waarde A (�/MWh) - VNR waarde;Waarde A (�/MWh) - laatst gekende waarde;Indexatieparameter B (a.A + b.B + c.C + d.D + z);Beschrijving B;Waarde B (�/MWh) - VNR waarde;Waarde B (�/MWh) - laatst gekende waarde;Indexatieparameter C (a.A + b.B + c.C + d.D + z);Beschrijving C;Waarde C (�/MWh) - VNR waarde;Waarde C (�/MWh) - laatst gekende waarde;Indexatieparameter D (a.A + b.B + c.C + d.D + z);Beschrijving D;Waarde D (�/MWh) - VNR waarde;Waarde D (�/MWh) - laatst gekende waarde;a;b;c;d;z;Prijs;source_file;Waarde A (€/MWh) - VNR waarde;Waarde A (€/MWh) - laatst gekende waarde;Waarde B (€/MWh) - VNR waarde;Waarde B (€/MWh) - laatst gekende waarde;Waarde C (€/MWh) - VNR waarde;Waarde C (€/MWh) - laatst gekende waarde;Waarde D (€/MWh) - VNR waarde;Waarde D (€/MWh) - laatst gekende waarde
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Dyn@mic;Dynamisch;Dynamisch tarief;EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,63;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Dyn@mic;Dynamisch;Kosten groene stroom (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,10;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Dyn@mic;Dynamisch;Kosten WKK (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,42;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Dyn@mic;Dynamisch;Vaste vergoeding (�);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 66,04;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 2,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,10;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,42;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,12;;;;� 2,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 2,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 2,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Vaste vergoeding enkelvoudige meter (�);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 80,19;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Vaste vergoeding tweevoudige meter (�);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 80,19;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ebem;Ebem Groen Variabel;Variabel;Vaste vergoeding uitsluitend nachtmeter (�);M EPEX Spot Belgium/Belpex RLP_VL (kwartier);Gewogen gemiddelde van de kwartiernoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Vlaamse netgebieden. Bron: EPEX Spot/Belpex;115,64677;98,2453;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 33,06;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 1,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,14;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,37;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 1,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 1,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 1,20;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 56,60;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,90;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,14;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,37;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,90;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,90;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,90;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Flexy Online;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 9,43;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion;Dynamisch;Dynamisch tarief;EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 1,10;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion;Dynamisch;Kosten groene stroom (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,14;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion;Dynamisch;Kosten WKK (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,37;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion;Dynamisch;Vaste vergoeding (�);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 56,60;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion Online;Dynamisch;Dynamisch tarief;EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,90;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion Online;Dynamisch;Kosten groene stroom (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,14;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion Online;Dynamisch;Kosten WKK (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,37;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecofix Gas & Power;Motion Online;Dynamisch;Vaste vergoeding (�);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 9,43;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Dynamische burgerstroom;Dynamisch;Dynamisch tarief;EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,10;;;;� 0,40;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Dynamische burgerstroom;Dynamisch;Kosten groene stroom (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,10;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Dynamische burgerstroom;Dynamisch;Kosten WKK (c�/kWh);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,39;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Dynamische burgerstroom;Dynamisch;Vaste vergoeding (�);EPEX SPOT Belgium/Belpex (kwartier);Parameter voor dynamische contracten. Kwartiernoteringen BE day ahead. Bron: EPEX Spot/Belpex;110,75016;92,61017;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 60,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,05;;;;� 8,50;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,10;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Kosten WKK (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,39;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Tweevoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,05;;;;� 8,50;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Tweevoudige meter nachttarief (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,05;;;;� 8,50;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Uitsluitend nachtmeter (c�/kWh);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,05;;;;� 8,50;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Ecopower;Groene Burgerstroom;Variabel;Vaste vergoeding (�);M EPEX Spot Belgium/Belpex RLP_BE (uur);Gewogen gemiddelde van de uurnoteringen BE day ahead per maand. Weging o.b.v. het gemiddelde van RLP0N profielen van alle Belgische netgebieden. Bron: EPEX Spot/Belpex;115,64677;95,68781;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 0,00;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Elegant;Flex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);� 0,11;;;;� 1,99;;master_var_dyn_2026.csv;;;;;;;;
2026;apr;Woning;Elektriciteit;Afname;Elegant;Flex;Variabel;Kosten groene stroom (c�/kWh);M EPEX Spot Belgium/Belpex rek gem uurprijzen;Rekenkundig gemiddelde van de uurnoteringen BE day ahead per maand. Bron: EPEX Spot/Belpex;110,75016;93,52276;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;� 1,10;master_var_dyn_2026.csv;;;;;;;;
